house,district,WSC_25,PRE_24,WSA_24,WSS_24,GOV_22,USS_22,PRE_20,GOV_18,USS_18,PRE_16,USS_16,GOV_14,PRE_12,GOV_12,USS_12
wss,1,44.82778154658181,39.713227429036166,36.788747013609886,NA,41.0669682935237,38.71158418450521,39.84656895268061,40.02358987889557,47.0876727126821,39.241777738672226,37.3187627217551,36.98205637024577,46.4053809945703,35.38385000239569,46.71097751330388
wss,2,41.13946593569152,36.12993690114513,34.56021212063407,35.50930186226983,37.827508736215236,35.44221802573871,36.57243420306834,37.7887375639329,43.84177580611575,35.50243972422707,34.62695881897712,35.8081036412351,45.42042605457061,34.75061139476816,46.03484851828845
wss,3,72.7999096530111,64.07530270359926,70.48041019777392,NA,68.94925116945436,66.9191351616116,67.14314341059382,67.72363717713777,71.58950217899189,68.03668375497615,65.11347611562618,61.155388258394694,68.16742152022988,61.111519126615796,66.15101075078552
wss,4,86.19930642676839,84.60831350030851,100,100,85.4363033553785,84.72231709816245,84.58981811256957,83.05419873124758,85.24849157144565,84.99797214402747,81.38299039523324,80.98180579116085,83.89731386482939,80.64186225693791,82.31371271975901
wss,5,56.74875253537075,52.99497914128549,50.711995473406255,NA,53.04405015525968,50.66686680606994,51.737014008745476,44.487897066350605,49.42689878945285,46.941038524690704,41.20835108155566,36.43776004207055,41.81752419964976,36.03742975997547,40.94278826559592
wss,6,87.9282485529034,84.82256020278834,93.65004299226139,100,87.11187474797062,86.59429654518824,86.16240575003462,85.00498512180219,86.56476783005144,86.61164787547837,82.10855525515282,83.19752478978705,85.31166197715802,83.61867516669415,83.73234233661981
wss,7,72.83162408096882,64.4857170712684,69.03200885306829,NA,68.06302843966179,66.40644209491026,64.47852453265173,62.94802867383512,67.01459684893419,62.34745236836662,58.753939716784295,55.79277088571075,60.47652646445245,55.41831004546286,59.259115061277036
wss,8,54.78805878560659,51.24728669226916,47.92187816915692,50.74901180795085,51.03621164063019,48.56294693221566,50.27795979142079,42.01690037520252,47.84355013810283,45.98084531436219,39.135486737718885,34.64541055477469,39.49078529810514,34.18596006598792,38.64655594770143
wss,9,46.50209874075554,42.04232570291617,39.84428273370312,NA,42.82633110419113,40.53417721518988,42.30299011583332,40.93228261384802,47.67569581305064,42.02123731810438,39.849602332601606,38.08642826662408,47.62704294127336,36.685488960158935,46.853568064930876
wss,10,45.95985942562188,39.50268016676593,38.37241921005386,37.59760322067222,42.58272842392273,40.218521478811056,41.28732475647493,44.094445027844124,49.21447764178635,40.43013703859451,40.8676652815252,42.10758016010491,47.30996466838633,40.26996807567411,48.173463818214145
wss,11,40.98583692738874,35.8363254266678,34.217706180913595,NA,37.62434535746987,35.62455703426865,37.00190879330636,36.48834387772793,42.54940216344431,36.00965981274152,34.644360641439306,33.6397552590426,41.073630401869025,34.30844541213695,41.26670692836244
