house,district,office,year,TOT,DEM,REP,dem_pct,margin
wsa,68,GOV,2022,28573.917276308384,9449.423747889705,18723.052898142934,33.54133137322313,-32.45487505467903
wsa,68,USS,2022,28413.467642093416,8825.743950478334,19556.90714687676,31.095558763010622,-37.76787589453052
wsa,68,PRE,2020,34689.644170050335,10999.66349861024,23116.071883285727,32.24219960519268,-34.9280272962163
wsa,68,GOV,2018,26735.394166466795,9434.881256203003,16880.11786552876,35.8536255789246,-27.847865503565444
wsa,68,USS,2018,26554.18767972386,11563.388308938804,14977.799370785056,43.56771237397434,-12.858277206699931
wsa,68,PRE,2016,30635.65525851462,9558.704365733654,19663.088327278605,32.710875975858265,-32.98243134113027
wsa,68,USS,2016,30378.958404235014,10633.97315282964,18454.78518155821,36.556985453237715,-25.744174387619235
wsa,68,GOV,2014,25138.6438587241,9282.130448021631,15532.815888334952,37.40540205973489,-24.86484742550695
wsa,68,PRE,2012,30719.270612853274,13998.27434826546,16286.309322265535,46.22244274695694,-7.448207357640635
wsa,68,GOV,2012,26042.830143360818,9058.739307198926,16729.031158742535,35.12804381116633,-29.452604841025774
wsa,68,USS,2012,30143.651905141363,13819.171897624248,15113.16307925908,47.763762961633205,-4.292748555174647
wsa,69,WSC,2025,18467,6407,12048.000000000002,34.716878894608506,-30.54638002924136
wsa,69,PRE,2024,27887,7937,19449,28.981961586211934,-41.2808835658192
wsa,69,WSA,2024,27173,6565,19534,25.154220468217176,-47.727523644794466
wsa,69,GOV,2022,21431,6658,14405,31.609932108436595,-36.148569828752734
wsa,69,USS,2022,21296,6098,15163,28.68162363012088,-42.56667918858001
wsa,69,PRE,2020,26857,7779,18440,29.669323772836492,-39.695423911829316
wsa,69,GOV,2018,20826,6787,13659,33.19475692066908,-32.997215019686934
wsa,69,USS,2018,20689,8758,11924,42.346001353834254,-15.302817922567552
wsa,69,PRE,2016,24531.003205394223,7253.000999015434,15899.001923473064,31.327747423400215,-35.24519911422304
wsa,69,USS,2016,24272.00319419577,8252.001166696577,14908.001808248482,35.63039769737401,-27.42254353008479
wsa,69,GOV,2014,20097,6455,13416,32.48452518745911,-34.637010499079466
wsa,69,PRE,2012,24635.966600674084,10541.98905646631,13720.97760860912,43.44888735984889,-12.903851525987326
wsa,69,GOV,2012,21127.968997859516,6262.992647793191,14681.97627622572,29.902133875266934,-39.84757659046858
wsa,69,USS,2012,24170.967044006473,10590.98882663074,12657.978972986815,45.55466254637319,-8.551540956523768
wsa,7,WSC,2025,18119,11922,6186,65.83830351225977,31.657376234891547
wsa,7,PRE,2024,28972,16250,12042,57.43673123144352,14.524368355653733
wsa,7,WSA,2024,27377,16014,11289,58.65289528623229,17.259013040143188
wsa,7,GOV,2022,21084.148631029988,12699.07301173403,8120.143415906128,60.99688264383665,21.717403324927208
wsa,7,USS,2022,21094.256844850064,12364.627118644068,8678.48109517601,58.75855882603687,17.474642745558445
wsa,7,PRE,2020,28347,16347,11519,58.66288667192995,17.031784668571635
wsa,7,GOV,2018,23694,13175,9953,56.96558284330682,13.5983793365409
wsa,7,USS,2018,23527,14545,8923,61.97801261291972,23.895949334806815
wsa,7,PRE,2016,26934,14123,10980,56.26020794327371,11.669265612237318
wsa,7,USS,2016,26553,13925,11816,54.096577444543726,7.942605355327087
wsa,7,GOV,2014,20877,10385,10240,50.351515151515144,0.6945442352828457
wsa,7,PRE,2012,29425.61432887242,16243.525635967704,12804.924873595655,55.918733533205135,11.685739926925143
wsa,7,GOV,2012,24022.390245843893,12019.693857910188,11853.705517281523,50.34764286815633,0.6909734582193905
wsa,7,USS,2012,28654.280010385337,15500.227878824084,12394.823006518192,55.56622908678338,10.837490494196267
wsa,70,WSC,2025,19495,8780,10708,45.05336617405583,-9.889715311618358
wsa,70,PRE,2024,29733,10828,18512,36.90524880708929,-25.843339050886215
wsa,70,WSA,2024,28988,9626,19344,33.22747670003452,-33.524216917345115
wsa,70,GOV,2022,22201,9108,12744,41.680395387149915,-16.37764064681771
wsa,70,USS,2022,22177,8469,13669,38.2554883006595,-23.447716102268117
wsa,70,PRE,2020,28755,10899,17384,38.535516034366935,-22.552599547904713
wsa,70,GOV,2018,21790.96117280956,9481.988075973011,11826.973492667885,44.49765440436608,-10.761275733081993
wsa,70,USS,2018,21701.96119662219,10878.987751579563,10806.973445042626,50.166039000724936,0.3318331734375568
wsa,70,PRE,2016,25642.378214233187,9471.931956021714,14604.486903428258,39.341116348389114,-20.015908448607323
wsa,70,USS,2016,25316.379303909143,10479.898559566233,13645.533805910462,43.43921551666318,-12.504296954720612
wsa,70,GOV,2014,20155.959986777005,9096.985821509586,10743.975796218048,45.849520788254296,-8.171230622550068
wsa,70,PRE,2012,25619.60999862618,13432.024470001128,11812.6287100473,53.20740346164406,6.3209227620587
wsa,70,GOV,2012,20712.94805803623,8877.21775511502,11613.748007264505,43.32259327382795,-13.211688864771537
wsa,70,USS,2012,25192.636868508343,12208.070125764518,12214.641076548003,49.98654745836968,-0.02608282260321837
wsa,71,WSC,2025,25152,15331,9809,60.98249801113763,21.954516539440206
wsa,71,PRE,2024,35989,18883,16459,53.42934751853319,6.7353913695851535
wsa,71,WSA,2024,35065,18631,16416,53.16004222900676,6.316840153999714
wsa,71,GOV,2022,27810,15625,11892,56.783079550823125,13.42322905429702
wsa,71,USS,2022,27734,14996,12697,54.150868450510956,8.289464195572215
wsa,71,PRE,2020,33564,17729,15084,54.03041477463201,7.880467167202959
wsa,71,GOV,2018,29133,15528,12813,54.78988038530751,9.319328596437032
wsa,71,USS,2018,28997,17310,11645,59.782420998100505,19.53650377625272
wsa,71,PRE,2016,32290,16011,13841,53.63459734691143,6.720346856611953
wsa,71,USS,2016,31741,16358,14197,53.5362461135657,6.808229104313035
wsa,71,GOV,2014,25183,12968,11849,52.25450296167949,4.4434737719890425
wsa,71,PRE,2012,33189.00634744959,18865.002987793785,13742.003245147123,57.855673265506965,15.435833447422077
wsa,71,GOV,2012,25429.005615053644,13227.002262753727,11988.003264357583,52.45686838550158,4.872384776472233
wsa,71,USS,2012,32338.006056895676,18263.003155842125,13071.002762088092,58.284929171445356,16.055412892864197
wsa,72,WSC,2025,23760,10139,13599.999999999998,42.710307932094864,-14.566498316498311
wsa,72,PRE,2024,35328,13215,21276,38.31434287205358,-22.81759510869565
wsa,72,WSA,2024,34421,12407,21993,36.06686046511628,-27.849278057000088
wsa,72,GOV,2022,27140,10846,15845,40.63542017908659,-18.419307295504794
wsa,72,USS,2022,27139,10291,16785,38.00782981237997,-23.928663546925094
wsa,72,PRE,2020,33687,12976,20231,39.07609841298522,-21.536497758779355
wsa,72,GOV,2018,26814,11189,15120,42.529172526511836,-14.66025210710823
wsa,72,USS,2018,26716,12838,13848,48.1076219740688,-3.780506063782002
wsa,72,PRE,2016,30067.502458723746,11203.034235185798,17412.431022092813,39.150278125693596,-20.651521673378724
wsa,72,USS,2016,29772.50255440953,12145.06002490233,16352.39248104669,42.61805514849783,-14.131604988379532
wsa,72,GOV,2014,24496,10915,13200,45.262284884926395,-9.328053559764859
wsa,72,PRE,2012,30956.323594088368,15575.04678137894,14936.261257826816,51.046801275663626,2.063505770026619
wsa,72,GOV,2012,25281.276211734057,11245.038038108054,13745.238596725414,44.99765329701797,-9.88953460133044
wsa,72,USS,2012,30073.31182066107,15203.050150014227,13864.254783502884,52.302923111677266,4.4517723039454555
wsa,73,WSC,2025,23166,14900,8249.000000000002,64.36563134476651,28.710178710178702
wsa,73,PRE,2024,33934,19277,14025,57.885412287550295,15.477102610950666
wsa,73,WSA,2024,33033,19265,13720,58.40533575867819,16.786244058971327
wsa,73,GOV,2022,26015.997228637418,16067.777829099306,9677.244341801386,62.41120214400333,24.563861347061746
wsa,73,USS,2022,26013.999076212473,15614.818475750577,10359.184295612007,60.1171048344022,20.203099741571023
wsa,73,PRE,2020,33484,19523,13323,59.43798331608111,18.516306295544137
wsa,73,GOV,2018,26125,16270,9198,63.88408983822836,27.069856459330143
wsa,73,USS,2018,26001,17304,8682,66.58970214731009,33.16026306680513
wsa,73,PRE,2016,30622,16576,11991,58.02499387405048,14.972895304029782
wsa,73,USS,2016,30003,17262,11713,59.57549611734254,18.49481718494817
wsa,73,GOV,2014,22755,14590,7930,64.78685612788632,29.268292682926834
wsa,73,PRE,2012,31402,20902,10014,67.60900504593091,34.67295076746704
wsa,73,GOV,2012,25148,16509,8472,66.08622553140387,31.958803881024338
wsa,73,USS,2012,30883,20525,9834,67.60762870977305,34.61775086617233
wsa,74,WSC,2025,27208,11768,15427.000000000002,43.272660415517564,-13.44825051455455
wsa,74,PRE,2024,38783,14879,23362,38.908501346722105,-21.872985586468292
wsa,74,WSA,2024,37468,14051,23396,37.52236494245199,-24.941283228354866
wsa,74,GOV,2022,29897,12445,17087,42.140728701070024,-15.526641469043717
wsa,74,USS,2022,29899,11925,17947,39.92032672737012,-20.14114184420884
wsa,74,PRE,2020,36681,14932,21290,41.223565788747166,-17.333224285052207
wsa,74,GOV,2018,28254,12429,15258,44.89110412829125,-10.012741558717353
wsa,74,USS,2018,27989,13861,14119,49.53895639742673,-0.9217907034906547
wsa,74,PRE,2016,32211,12339,18252,40.33539276257723,-18.35708298407376
wsa,74,USS,2016,31540,12948,17664,42.29713837710702,-14.952441344324669
wsa,74,GOV,2014,24946,11491,13206,46.5279183706523,-6.8748496752986386
wsa,74,PRE,2012,32409,16556,15397,51.813601226801865,3.5761671140732476
wsa,74,GOV,2012,26168,12003,13976,46.20270218253204,-7.539743197798837
wsa,74,USS,2012,31644,16341,14757,52.546787574763655,5.005688282138799
wsa,75,WSC,2025,25074,9825,15248.999999999998,39.18401531466858,-21.631969370662834
wsa,75,PRE,2024,37946,12821,24641,34.224013667182746,-31.14952827702524
wsa,75,WSA,2024,36940,12298,24642,33.29182458040065,-33.4163508391987
wsa,75,GOV,2022,27794,10235,17146,37.37993499141741,-24.865078793984313
wsa,75,USS,2022,27838,9830,18006,35.31398189395028,-29.369926000431068
wsa,75,PRE,2020,35559,12548,22522,35.77986883376105,-28.049157737844148
wsa,75,GOV,2018,25493,9770,15155,39.19759277833501,-21.12344565174754
wsa,75,USS,2018,25393,11197,14196,44.09482928366085,-11.810341432678296
wsa,75,PRE,2016,30673,10195,18767,35.20129825288309,-27.946402373422874
wsa,75,USS,2016,30195,10910,18307,37.3412739158709,-24.497433349892372
wsa,75,GOV,2014,22030,8866,12907,40.72015799384559,-18.343168406718114
wsa,75,PRE,2012,30437,13613,16292,45.52081591707072,-8.801787298353975
wsa,75,GOV,2012,22814,8852,13814,39.05408982617136,-21.749802752695718
wsa,75,USS,2012,29791,13750,15263,47.39254816806259,-5.0787150481689025
wsa,76,WSC,2025,32856.27958015267,30703.361641221374,2130.4475190839694,93.51142138677108,86.96332782424125
wsa,76,PRE,2024,39459,34891,3733,90.33502485501242,78.96297422641223
wsa,76,WSA,2024,34709,34311,0,100,98.85332334552997
wsa,76,GOV,2022,33539.94363766737,30882.806237390436,2498.130150365753,92.51629696259197,84.62946865285423
wsa,76,USS,2022,33617.93414123858,30700.602554348716,2846.501275069704,91.51491201880287,82.85488680611947
wsa,76,PRE,2020,38915.756682659354,34810.15524331734,3569.5366689513367,90.69941291579185,80.2775565412214
wsa,76,GOV,2018,34694.998346927634,30842.323705565337,3155.4058717609423,90.71877472116448,79.80089105914648
wsa,76,USS,2018,34698.967335050555,31577.60281245905,3056.354185299143,91.17526713595858,82.19624622185705
wsa,76,PRE,2016,35673.84333191663,30094.65601005125,3257.184475808198,90.23386887092727,75.23010987221592
wsa,76,USS,2016,35317.28738916228,30840.822221618735,3780.072270793763,89.08152915684428,76.62182446981765
wsa,76,GOV,2014,29851.10443721014,26117.106622425777,3336.7807316448047,88.67117032284142,76.31317607929017
wsa,76,PRE,2012,35449.31565045318,30557.716043230077,4008.869742999822,88.40247119634009,74.8924085362163
wsa,76,GOV,2012,30403.26032857364,26491.22151655311,3711.0070910235017,87.71280378265679,74.92688014160201
wsa,76,USS,2012,35071.51844119196,30031.926053029063,4423.049274463863,87.16281398427081,73.01901348099955
wsa,77,WSC,2025,26654,24548.999999999996,2092,92.14744191284112,84.25377054100697
wsa,77,PRE,2024,35354,28864,5905,83.01648019787741,64.9403179272501
wsa,77,WSA,2024,30388,29888,0,100,98.35461366328813
wsa,77,GOV,2022,27821.95794053662,24509.451051486587,3157.308919506889,88.58807853605882,76.74564880593687
wsa,77,USS,2022,27956.98622189993,24559.30964467005,3349.5068890500365,87.99839152977668,75.86584114351156
wsa,77,PRE,2020,29228.453383578075,25135.341353763237,3596.983360619169,87.48105697546067,73.68969445795355
wsa,77,GOV,2018,30549.312727584635,24925.646933049768,4938.991116828685,83.46207608952157,65.42424045492206
wsa,77,USS,2018,30530.845627413684,25748.366421806928,4723.546816833226,84.49868644662753,68.86419020800226
wsa,77,PRE,2016,35320.69724122201,27371.513296851317,5217.809561784283,83.98920534673935,62.72159233938319
wsa,77,USS,2016,34559.84732720856,25786.91680134028,7938.823831968712,76.46063901669224,51.64401567052056
wsa,77,GOV,2014,24734.144520317135,18299.041744706257,6051.571504900988,75.14817617581522,49.51644973912458
wsa,77,PRE,2012,32831.452106810866,24855.29582716252,7164.557991113418,77.62463866395257,53.88350712754241
wsa,77,GOV,2012,19733.001228365,16052.35569242366,3582.1235587835113,81.75595332601819,63.1948074665649
wsa,77,USS,2012,31954.07969648496,23449.10980425883,7808.018178715386,75.02003964353852,48.948653111308374
wsa,78,WSC,2025,28721.36892599847,24722.79753527875,3971.041810567048,86.16064667155821,72.25197301068506
wsa,78,PRE,2024,36513,29213,6685,81.37779263468717,61.69857311094679
wsa,78,WSA,2024,30198,29638,0,100,98.1455725544738
wsa,78,GOV,2022,30755.96036178696,25632.337115320646,4902.830257962771,83.94366011482067,67.39996609929779
wsa,78,USS,2022,30719.444818963308,25224.133313286777,5438.365585549342,82.26378872937923,64.40795998866345
wsa,78,PRE,2020,36364.8027691765,29016.246958704327,6752.48047180993,81.12183195522523,61.22339402804513
wsa,78,GOV,2018,31254.88515264565,24847.626371022085,5845.731706169719,80.95440814436763,60.796558912467816
wsa,78,USS,2018,31167.508087049777,25528.40734269256,5593.124826582341,82.02811867950312,63.96174650996051
wsa,78,PRE,2016,32706.883153213297,24452.044204704904,6265.729873610365,79.60226591407364,55.60393586237464
wsa,78,USS,2016,32407.40514977993,25116.530364564733,6666.38014876931,79.02526848202737,56.93189606055428
wsa,78,GOV,2014,27238.38436151794,20748.203343076973,6172.114040920357,77.07265500298543,53.513046547465336
wsa,78,PRE,2012,32564.07671587844,24926.24971928589,7179.280016114284,77.63849381934268,54.49861163887406
wsa,78,GOV,2012,28455.25106522103,21331.639863293276,6943.883714925119,75.44206848825877,50.56274539764423
wsa,78,USS,2012,32241.759901505073,24060.921574007418,7642.732485885779,75.89321258853174,50.92212440722017
wsa,79,WSC,2025,31440,28151,3264,89.61005888906574,79.15712468193384
wsa,79,PRE,2024,37783,32094,4975,86.57908225201652,71.77566630495195
wsa,79,WSA,2024,32609,32151,0,100,98.5954797755221
wsa,79,GOV,2022,33398.63083218893,29290.0577118038,3934.916078296364,88.15675189646403,75.91670976245727
wsa,79,USS,2022,33422.73469603193,28923.804007068054,4439.0617042259955,86.69460308763801,73.25774663719837
wsa,79,PRE,2020,38219.37501627958,32476.547202083784,5153.110883438246,86.30571962220166,71.49105998464678
wsa,79,GOV,2018,34016.678386680134,28316.767116804487,5114.28864820738,84.70198283848437,68.20912437377328
wsa,79,USS,2018,33986.522127199794,29003.099618322427,4941.341501266276,85.44285503521012,70.79794168700556
wsa,79,PRE,2016,36329.665189163214,29031.690451948907,5228.98256018834,84.73765369893374,65.51865470772542
wsa,79,USS,2016,36191.07683814684,29317.807998346085,6313.5551338255245,82.28090485787504,63.56332796451407
wsa,79,GOV,2014,30888.45341719665,24523.909904039116,6078.286397210417,80.13774456782295,59.71688921323395
wsa,79,PRE,2012,36824.993560392744,28900.365537003916,7403.921457824213,79.6059306745813,58.374603769925116
wsa,79,GOV,2012,32343.14287100649,25202.685524540477,6976.252653701182,78.32043862025783,56.353314034852495
wsa,79,USS,2012,36401.58598357956,27986.46683898467,7841.365625724654,78.11375937004156,55.34127337843822
wsa,8,WSC,2025,6870,5785,1077.0000000000002,84.30486738560187,68.52983988355167
wsa,8,PRE,2024,13737,9903,3542,73.65563406470808,46.305598019946125
wsa,8,WSA,2024,11215,10987,0,100,97.96700847079804
wsa,8,GOV,2022,8010,6504,1414,82.1419550391513,63.54556803995006
wsa,8,USS,2022,8094,6503,1569,80.56243805748265,60.958734865332346
wsa,8,PRE,2020,13588,10556,2788,79.10671462829735,57.16808949072711
wsa,8,GOV,2018,10833,8773,1763,83.26689445709947,64.70968337487307
wsa,8,USS,2018,10782,9211,1560,85.51666511930182,70.96086069374884
wsa,8,PRE,2016,13356,10729,2029,84.09625333124315,65.1392632524708
wsa,8,USS,2016,12745,9902,2415,80.39295282942275,58.744605727736364
wsa,8,GOV,2014,8273,6458,1677,79.38537185003072,57.79040251420283
wsa,8,PRE,2012,14908.783058684065,12698.632408505133,2085.1474277152097,85.89570833159604,71.18947897365628
wsa,8,GOV,2012,9437.585682781188,7430.45436738458,1905.1256760850968,79.59285157200543,58.54599764196482
wsa,8,USS,2012,13590.748417199067,10847.569570462583,2371.164345649742,82.06209187129845,62.368936313220004
wsa,80,WSC,2025,34041.02782184681,27099.358421501594,6921.679831499597,79.65470724313066,59.27458681800552
wsa,80,PRE,2024,42876,31375,10650,74.65794170136823,48.337065024722456
wsa,80,WSA,2024,41667,30593,11038,73.48610410511398,46.93162454700362
wsa,80,GOV,2022,35009.56885168884,26802.12932718461,7964.367377973395,77.09183227313268,53.8074662644767
wsa,80,USS,2022,34927.52399732951,26021.761324860297,8820.478864794026,74.684524253371393,49.2485023026008
wsa,80,PRE,2020,38967.458515981736,28483.75101978691,9773.438409436834,74.45332875924457,48.015224299722824
wsa,80,GOV,2018,31707.234331975877,22164.983173862027,8942.256461725327,71.2534555734248,41.702554608498104
wsa,80,USS,2018,31587.28044924302,23159.793700819668,8394.411911283405,73.39685234204214,46.744707298440794
wsa,80,PRE,2016,31055.47582523049,20467.30334739655,8325.648860305573,71.0844209365983,39.096662229295795
wsa,80,USS,2016,30889.403320705303,20316.871721516083,10066.667827938363,66.86802137863785,33.18356067663814
wsa,80,GOV,2014,24717.362056498,15102.051662184324,9349.40059967817,61.763413888259514,23.273725769590474
wsa,80,PRE,2012,29810.551887269477,18696.208756610697,10760.262801212835,63.470632318978645,26.621264797136774
wsa,80,GOV,2012,25390.93367726512,15095.592161492508,10188.354719564186,59.704255164380484,19.32673096744856
wsa,80,USS,2012,29491.498629246467,17619.894552346475,11364.307031461904,60.791374574863525,21.211494198809415
wsa,81,WSC,2025,32155.972178153188,24085.641578498406,8055.320168500403,74.93752603948582,49.85177036845748
wsa,81,PRE,2024,41077,28184,12234,69.73130783314365,38.829515300533146
wsa,81,WSA,2024,31686,30969,0,100,97.73717099034273
wsa,81,GOV,2022,34289.80031612224,24529.81296101159,9471.716543730245,72.14326331287737,43.91421436829246
wsa,81,USS,2022,34203.74130663856,23713.434668071655,10399.45943097998,69.51457885460064,38.925493903520966
wsa,81,PRE,2020,39294.541484018264,26905.24898021309,11708.561590563166,69.67778777206605,38.67378728882909
wsa,81,GOV,2018,32818.449596563914,22175.2352674899,10147.223064113605,68.60627691120855,36.65015365209582
wsa,81,USS,2018,32743.40823115173,23276.38175692383,9424.10368729532,71.18053888413657,42.3055473389896
wsa,81,PRE,2016,33727.78362902596,21392.15189550821,10199.362102669524,67.71486765953084,33.18566649961022
wsa,81,USS,2016,33708.87520145735,22062.607834182945,11107.164076121036,66.51419820987473,32.50017597023904
wsa,81,GOV,2014,28871.5708093557,17744.4006033858,10863.08972122913,62.02711388533747,23.83421022567574
wsa,81,PRE,2012,33077.569622928226,20982.281829090007,11786.411815429195,64.03148705502161,27.800924065734723
wsa,81,GOV,2012,29116.630608206226,17461.244661803765,11501.385297943274,60.28887806829637,20.46891841317919
wsa,81,USS,2012,32819.604673249,20091.663636301797,12225.30332160424,62.17063520370548,23.968479794363173
wsa,82,WSC,2025,23096,11448,11633,49.59923746804731,-0.8010045029442359
wsa,82,PRE,2024,33733,15213,17931,45.89971035481535,-8.057391871461178
wsa,82,WSA,2024,32586,13917,18632,42.75707395004455,-14.469404038544159
wsa,82,GOV,2022,25759.52683131579,11892.446618050426,13629.09906753755,46.59767384216895,-6.741787071088129
wsa,82,USS,2022,25667.06698031643,11303.341487585918,14307.650218518727,44.13472784379392,-11.704916394369308
wsa,82,PRE,2020,32904,14797,17402,45.954843318115465,-7.916970581084365
wsa,82,GOV,2018,27079.021974371608,10916.005939019356,15630.01569597972,41.121061713546425,-17.408345698089995
wsa,82,USS,2018,26875.02184710691,12364.006914715392,14469.014847548386,46.07757942530099,-7.83258128982543
wsa,82,PRE,2016,29993.04787994954,11930.013629412622,15622.031152943138,43.29992101730527,-12.30957766715881
wsa,82,USS,2016,29788.04770294418,11116.012036364396,17886.03513556371,38.32837030595515,-22.727313876733795
wsa,82,GOV,2014,24254.02074414617,7910.004623950783,16123.015908087556,32.913068972774276,-33.86247324010814
wsa,82,PRE,2012,32027.504418892404,13053.29986756538,18551.13664812052,41.30211231922066,-17.165985549945223
wsa,82,GOV,2012,25556.565191487975,8526.324589474112,16907.214901137668,33.523940278235415,-32.79349258739568
wsa,82,USS,2012,30958.22063135905,11953.249964311744,18176.697300850137,39.672322885652164,-20.102729451557583
wsa,83,WSC,2025,29745.49235769204,13072.079419021864,16662.468654902943,43.96259659478462,-12.070364116708332
wsa,83,PRE,2024,40563,16458,23499,41.18927847435994,-17.35818356630427
wsa,83,WSA,2024,39019,15194,23772,38.99296822871221,-21.98416156231579
wsa,83,GOV,2022,34032.0991219393,13883.608083113077,19883.233551466663,41.116099140570014,-17.629313569099942
wsa,83,USS,2022,33921.45879039422,13119.079874498651,20724.2844917924,38.76411261158664,-22.420039964340717
wsa,83,PRE,2020,40447,16299,23484,40.969760953170955,-17.76398744035405
wsa,83,GOV,2018,33910.53131997717,11684.800222920743,21782.68543682903,34.913887292625816,-29.778021224808942
wsa,83,USS,2018,33742.4952545456,13627.05975886122,20067.426604922708,40.442995960039575,-19.086812630414094
wsa,83,PRE,2016,36393.54179250384,12807.38399681795,21207.51438407957,37.652277697264765,-23.08137645726978
wsa,83,USS,2016,36379.52429542554,11746.76575469975,23946.54912396751,32.91026847640989,-33.53475232440517
wsa,83,GOV,2014,31373.917365916877,9061.167086641915,22088.73490158994,29.088910424389585,-41.523561316893606
wsa,83,PRE,2012,37575.503880976365,12826.14455484466,24403.103717977636,34.4517956979751,-30.80985740019345
wsa,83,GOV,2012,33262.69246155065,9792.852744916168,23355.68580500164,29.542336324026113,-40.77491043686003
wsa,83,USS,2012,37013.06700442264,12490.379822865249,23730.02375173888,34.484375076435796,-30.36669165387084
wsa,84,WSC,2025,30099.97707996077,10101.372903716525,19977.27095389901,33.583205916908334,-32.8103175093692
wsa,84,PRE,2024,41298,12512,28252,30.693749386713765,-38.113225822073716
wsa,84,WSA,2024,39895,11174,28676,28.040150564617317,-43.870159167815515
wsa,84,GOV,2022,33193.430162346915,10194.29578421968,22731.02339525125,30.961873835306246,-37.768701666911944
wsa,84,USS,2022,33130.703151522765,9578.660160063602,23480.94558335592,28.973909230512294,-41.96193892930803
wsa,84,PRE,2020,39774,11956,27278,30.473568843350158,-38.52265298939005
wsa,84,GOV,2018,32230.852410940064,8785.942595727003,23023.909787267447,27.62019291992681,-44.17496319988011
wsa,84,USS,2018,32067.852395414724,10468.931477409798,21556.920914899856,32.68900183878851,-34.57665109833016
wsa,84,PRE,2016,34750.00295255612,9481.000720752456,23470.00206109913,28.773026373492655,-40.256115544639634
wsa,84,USS,2016,34721.002958878504,8992.000632238996,25104.00227606039,26.37259463058713,-46.40419420747578
wsa,84,GOV,2014,29766.90444235857,7467.968597463447,22101.935838684985,25.255301766663983,-49.161871263970845
wsa,84,PRE,2012,35355.00876557389,10468.002137506746,24609.006538255933,29.842915723711272,-39.997174076558736
wsa,84,GOV,2012,31097.007508216975,8318.001634563983,22672.005855690753,26.840915211716883,-46.158795881995765
wsa,84,USS,2012,34875.008819460614,10411.002191393472,23654.006394558,30.562159305273166,-37.97276230586871
wsa,85,WSC,2025,19992.180189673338,10882.63329820864,9099.047418335089,54.463052696054845,8.921417589037317
wsa,85,PRE,2024,29970,14658,14838,49.69487388120423,-0.6006006006005982
wsa,85,WSA,2024,29410,13736,15636,46.76562712787689,-6.460387623257402
wsa,85,GOV,2022,22881.173848439823,11435.7882615156,11153.417533432392,50.625012518471,1.2340744839122897
wsa,85,USS,2022,22817.82466567608,10985.979197622586,11785.845468053492,48.24373698161188,-3.5054448973574237
wsa,85,PRE,2020,29740.169126983616,14493.003614041674,14629.676837574298,49.76534916873519,-0.4595576539899948
wsa,85,GOV,2018,24324.18650141045,11128.444352567834,12631.183195470488,46.83762121299177,-6.177961358812622
wsa,85,USS,2018,24223.171414869284,12958.032015150411,11236.1529108445,53.558456524931074,7.108396645572778
wsa,85,PRE,2016,27225.149533548705,12235.741830825193,13180.5695684274,48.14129650294183,-3.470422582759097
wsa,85,USS,2016,26963.284769090315,12561.396242885146,13370.472797913872,48.43999567914717,-3.0006602012979497
wsa,85,GOV,2014,21757.2901321888,9614.227442751142,11866.21598808696,44.75804921675224,-10.350501058052796
wsa,85,PRE,2012,27986.868446303622,14521.914468961608,13051.918102582422,52.66556410423738,5.252450338270465
wsa,85,GOV,2012,22689.08584857532,9966.190894920608,12507.81770825213,44.34540838216839,-11.201979798983896
wsa,85,USS,2012,27478.069428042796,13944.56334366176,12622.825810078572,52.48751867549828,4.8101542833802196
wsa,86,WSC,2025,24691.819810326662,10092.36670179136,14587.952581664911,40.89236685263015,-18.206782304451284
wsa,86,PRE,2024,35744,12656,22592,35.905583295506126,-27.797672336615936
wsa,86,WSA,2024,34877,11513,23331,33.041556652508326,-33.88479513719644
wsa,86,GOV,2022,28502.826151560177,10634.2117384844,17468.58246656761,37.84040711714247,-23.977870446047366
wsa,86,USS,2022,28449.17533432392,10024.020802377414,18373.154531946508,35.29935877200184,-29.347542174608716
wsa,86,PRE,2020,34726.158358456305,12491.204575906631,21746.943204456904,36.48329534657439,-26.653505789523567
wsa,86,GOV,2018,27863.69072631312,10171.323695760031,17264.341917451333,37.07336224006949,-25.45613318551873
wsa,86,USS,2018,27682.71090536341,12493.261810964375,15176.450950478118,45.15139683117212,-9.692653110045974
wsa,86,PRE,2016,31723.478887162808,10934.456534405794,19028.875532258837,36.49279229051699,-25.51554647157101
wsa,86,USS,2016,31559.480877967177,11678.5341902562,18653.900888350476,38.50180231158894,-22.102285918663622
wsa,86,GOV,2014,25947.397413910832,9073.07776940854,16598.328924897723,35.34312660560546,-29.00194973486925
wsa,86,PRE,2012,31667.211687467105,13808.127405472724,17423.24569982677,44.212360945249934,-11.415966552510831
wsa,86,GOV,2012,26876.279636022904,9078.122765459331,17606.233481065967,34.02039262851409,-31.73099413721016
wsa,86,USS,2012,31059.40457343402,13892.176799169309,16085.47458320764,46.341778486810156,-7.061622121096045
wsa,87,WSC,2025,25518,10494.000000000004,15004.999999999998,41.15455508059141,-17.677717689474076
wsa,87,PRE,2024,37169,13498,23211,36.77027431964913,-26.13199171352471
wsa,87,WSA,2024,36192,12273,23885,33.94269594557221,-32.08443854995579
wsa,87,GOV,2022,29194,10992,17873,38.08072059587736,-23.56991162567651
wsa,87,USS,2022,29111,10466,18610,35.99532260283395,-27.97567929648586
wsa,87,PRE,2020,35973.13241106719,13237.754940711462,22166.264822134388,37.39054217398105,-24.819940002433754
wsa,87,GOV,2018,28807.14984084548,10654.474011343844,17602.501372775547,37.70564211671335,-24.119107234899506
